logFC	logCPM	LR	PValue	FDR
ENSG00000283183	0	0.690144682766074	0	1	1
ENSG00000272927	0	0.690144682766074	0	1	1
ENSG00000248416	0	0.690144682766074	0	1	1
ENSG00000260262	0	0.690144682766074	0	1	1
ENSG00000249970	0	0.690144682766074	0	1	1
ENSG00000289530	0	0.690144682766074	0	1	1
UMLILO	0	0.690144682766074	0	1	1
ENSG00000249051	0	0.690144682766074	0	1	1
ENSG00000289414	0	0.690144682766074	0	1	1
C4orf50	0	0.690144682766074	0	1	1
MIR378D1	0	0.690144682766074	0	1	1
JAKMIP1	0	0.690144682766074	0	1	1
ENSG00000284684	0	0.690144682766074	0	1	1
RNA5SP158	0	0.690144682766074	0	1	1
SNORD79	0	0.690144682766074	0	1	1
SLC6A3	0	0.690144682766074	0	1	1
LINC02063	0	0.690144682766074	0	1	1
ENSG00000251532	0	0.690144682766074	0	1	1
ENSG00000271119	0	0.690144682766074	0	1	1
ENSG00000279222	0	0.690144682766074	0	1	1
ENSG00000278913	0	0.690144682766074	0	1	1
TERT	0	0.690144682766074	0	1	1
ENSG00000259603	0	0.690144682766074	0	1	1
LINC02142	0	0.690144682766074	0	1	1
ENSG00000287790	0	0.690144682766074	0	1	1
ENSG00000248962	0	0.690144682766074	0	1	1
ENSG00000249966	0	0.690144682766074	0	1	1
ENSG00000248137	0	0.690144682766074	0	1	1
ENSG00000285689	0	0.690144682766074	0	1	1
ENSG00000280251	0	0.690144682766074	0	1	1
ENSG00000279002	0	0.690144682766074	0	1	1
ENSG00000250481	0	0.690144682766074	0	1	1
ENSG00000280017	0	0.690144682766074	0	1	1
ENSG00000205976	0	0.690144682766074	0	1	1
SLC6A18	0	0.690144682766074	0	1	1
ENSG00000251506	0	0.690144682766074	0	1	1
ENSG00000272049	0	0.690144682766074	0	1	1
ENSG00000248736	0	0.690144682766074	0	1	1
ENSG00000249782	0	0.690144682766074	0	1	1
ENSG00000250576	0	0.690144682766074	0	1	1
LINC02162	0	0.690144682766074	0	1	1
ENSG00000248311	0	0.690144682766074	0	1	1
MARCHF11	0	0.690144682766074	0	1	1
ENSG00000286388	0	0.690144682766074	0	1	1
ENSG00000232615	0	0.690144682766074	0	1	1
ENSG00000249994	0	0.690144682766074	0	1	1
ENSG00000279011	0	0.690144682766074	0	1	1
ENSG00000250037	0	0.690144682766074	0	1	1
ENSG00000286986	0	0.690144682766074	0	1	1
ENSG00000260515	0	0.690144682766074	0	1	1
ENSG00000278877	0	0.690144682766074	0	1	1
ENSG00000251250	0	0.690144682766074	0	1	1
CTD-2194D22.4	0	0.690144682766074	0	1	1
IRX4	0	0.690144682766074	0	1	1
ENSG00000248126	0	0.690144682766074	0	1	1
HMGB3P3	0	0.690144682766074	0	1	1
ENSG00000288108	0	0.690144682766074	0	1	1
ENSG00000271980	0	0.690144682766074	0	1	1
MTCO2P32	0	0.690144682766074	0	1	1
LINC02212	0	0.690144682766074	0	1	1
RPL36AP21	0	0.690144682766074	0	1	1
ENSG00000250866	0	0.690144682766074	0	1	1
ENSG00000278874	0	0.690144682766074	0	1	1
RPL32P14	0	0.690144682766074	0	1	1
LINC02116	0	0.690144682766074	0	1	1
H3P22	0	0.690144682766074	0	1	1
ENSG00000280373	0	0.690144682766074	0	1	1
ENSG00000248597	0	0.690144682766074	0	1	1
LINC02221	0	0.690144682766074	0	1	1
ENSG00000248699	0	0.690144682766074	0	1	1
ENSG00000251168	0	0.690144682766074	0	1	1
ENSG00000248775	0	0.690144682766074	0	1	1
ENSG00000279908	0	0.690144682766074	0	1	1
ENSG00000249486	0	0.690144682766074	0	1	1
ENSG00000249731	0	0.690144682766074	0	1	1
ENSG00000250761	0	0.690144682766074	0	1	1
ENSG00000286441	0	0.690144682766074	0	1	1
TAF11L4	0	0.690144682766074	0	1	1
ENSG00000271998	0	0.690144682766074	0	1	1
ENSG00000248766	0	0.690144682766074	0	1	1
H3P21	0	0.690144682766074	0	1	1
ENSG00000279450	0	0.690144682766074	0	1	1
ENSG00000288002	0	0.690144682766074	0	1	1
ENSG00000279264	0	0.690144682766074	0	1	1
ENSG00000287486	0	0.690144682766074	0	1	1
ENSG00000249688	0	0.690144682766074	0	1	1
LINC01017	0	0.690144682766074	0	1	1
ENSG00000275733	0	0.690144682766074	0	1	1
ENSG00000249166	0	0.690144682766074	0	1	1
ENSG00000279755	0	0.690144682766074	0	1	1
ENSG00000251371	0	0.690144682766074	0	1	1
ENSG00000250088	0	0.690144682766074	0	1	1
ENSG00000251112	0	0.690144682766074	0	1	1
ROPN1L-AS1	0	0.690144682766074	0	1	1
ENSG00000288549	0	0.690144682766074	0	1	1
ENSG00000271892	0	0.690144682766074	0	1	1
ENSG00000260981	0	0.690144682766074	0	1	1
ENSG00000248542	0	0.690144682766074	0	1	1
ENSG00000287199	0	0.690144682766074	0	1	1
ENSG00000280016	0	0.690144682766074	0	1	1
ENSG00000251549	0	0.690144682766074	0	1	1
RPS23P5	0	0.690144682766074	0	1	1
PMCHL1	0	0.690144682766074	0	1	1
LINC02220	0	0.690144682766074	0	1	1
HPRT1P2	0	0.690144682766074	0	1	1
MARK2P5	0	0.690144682766074	0	1	1
ENSG00000279125	0	0.690144682766074	0	1	1
FTH1P10	0	0.690144682766074	0	1	1
LINC02226	0	0.690144682766074	0	1	1
ENSG00000286556	0	0.690144682766074	0	1	1
MTND6P2	0	0.690144682766074	0	1	1
HSPD1P15	0	0.690144682766074	0	1	1
LINC02146	0	0.690144682766074	0	1	1
ENSG00000279635	0	0.690144682766074	0	1	1
MTHFD2P6	0	0.690144682766074	0	1	1
ENSG00000253104	0	0.690144682766074	0	1	1
TAF11L11	0	0.690144682766074	0	1	1
LINC02239	0	0.690144682766074	0	1	1
ENSG00000248223	0	0.690144682766074	0	1	1
LINC02114	0	0.690144682766074	0	1	1
ENSG00000248490	0	0.690144682766074	0	1	1
ENSG00000248813	0	0.690144682766074	0	1	1
ENSG00000233787	0	0.690144682766074	0	1	1
ENSG00000248337	0	0.690144682766074	0	1	1
ENSG00000286432	0	0.690144682766074	0	1	1
LINC02111	0	0.690144682766074	0	1	1
ENSG00000248426	0	0.690144682766074	0	1	1
ENSG00000249941	0	0.690144682766074	0	1	1
ENSG00000287581	0	0.690144682766074	0	1	1
ENSG00000248145	0	0.690144682766074	0	1	1
ENSG00000286377	0	0.690144682766074	0	1	1
ENSG00000251654	0	0.690144682766074	0	1	1
ENSG00000276332	0	0.690144682766074	0	1	1
ENSG00000250455	0	0.690144682766074	0	1	1
ENSG00000250667	0	0.690144682766074	0	1	1
LINC02241	0	0.690144682766074	0	1	1
ENSG00000286625	0	0.690144682766074	0	1	1
ENSG00000249016	0	0.690144682766074	0	1	1
ENSG00000279097	0	0.690144682766074	0	1	1
LINC01019	0	0.690144682766074	0	1	1
LINC02123	0	0.690144682766074	0	1	1
ENSG00000230571	0	0.690144682766074	0	1	1
ENSG00000287471	0	0.690144682766074	0	1	1
ENSG00000248918	0	0.690144682766074	0	1	1
ENSG00000249102	0	0.690144682766074	0	1	1
CDH10	0	0.690144682766074	0	1	1
ENSG00000248969	0	0.690144682766074	0	1	1
TAF11L3	0	0.690144682766074	0	1	1
ENSG00000249927	0	0.690144682766074	0	1	1
ENSG00000287940	0	0.690144682766074	0	1	1
ENSG00000274832	0	0.690144682766074	0	1	1
ENSG00000250619	0	0.690144682766074	0	1	1
ENSG00000248624	0	0.690144682766074	0	1	1
ENSG00000248286	0	0.690144682766074	0	1	1
ENSG00000277878	0	0.690144682766074	0	1	1
ENSG00000260786	0	0.690144682766074	0	1	1
ENSG00000248160	0	0.690144682766074	0	1	1
ENSG00000280185	0	0.690144682766074	0	1	1
ENSG00000260066	0	0.690144682766074	0	1	1
ENSG00000231291	0	0.690144682766074	0	1	1
ENSG00000249289	0	0.690144682766074	0	1	1
ENSG00000249748	0	0.690144682766074	0	1	1
ENSG00000251678	0	0.690144682766074	0	1	1
ENSG00000280305	0	0.690144682766074	0	1	1
ENSG00000249198	0	0.690144682766074	0	1	1
ENSG00000248349	0	0.690144682766074	0	1	1
ENSG00000250703	0	0.690144682766074	0	1	1
ENSG00000248148	0	0.690144682766074	0	1	1
PRELID3BP4	0	0.690144682766074	0	1	1
ENSG00000250118	0	0.690144682766074	0	1	1
GCSHP1	0	0.690144682766074	0	1	1
ENSG00000249404	0	0.690144682766074	0	1	1
ENSG00000251189	0	0.690144682766074	0	1	1
LINC02120	0	0.690144682766074	0	1	1
ENSG00000248378	0	0.690144682766074	0	1	1
TAF11L8	0	0.690144682766074	0	1	1
ENSG00000250418	0	0.690144682766074	0	1	1
TAF11L9	0	0.690144682766074	0	1	1
LINC02065	0	0.690144682766074	0	1	1
ENSG00000249579	0	0.690144682766074	0	1	1
ENSG00000278734	0	0.690144682766074	0	1	1
LINC02213	0	0.690144682766074	0	1	1
H3P19	0	0.690144682766074	0	1	1
TAF11L7	0	0.690144682766074	0	1	1
UQCRBP3	0	0.690144682766074	0	1	1
ENSG00000279470	0	0.690144682766074	0	1	1
TAF11L2	0	0.690144682766074	0	1	1
ENSG00000287947	0	0.690144682766074	0	1	1
CDH9	0	0.690144682766074	0	1	1
ENSG00000251599	0	0.690144682766074	0	1	1
CCNO-DT	0	0.690144682766074	0	1	1
NAIPP1	0	0.690144682766074	0	1	1
ENSG00000248471	0	0.690144682766074	0	1	1
LINC02100	0	0.690144682766074	0	1	1
ENSG00000287090	0	0.690144682766074	0	1	1
LINC02225	0	0.690144682766074	0	1	1
ENSG00000279107	0	0.690144682766074	0	1	1
H3P20	0	0.690144682766074	0	1	1
ENSG00000233974	0	0.690144682766074	0	1	1
ENSG00000254701	0	0.690144682766074	0	1	1
ENSG00000248878	0	0.690144682766074	0	1	1
ENSG00000248605	0	0.690144682766074	0	1	1
ENSG00000213956	0	0.690144682766074	0	1	1
UGT3A1	0	0.690144682766074	0	1	1
LINC01335	0	0.690144682766074	0	1	1
ENSG00000249099	0	0.690144682766074	0	1	1
ENSG00000249638	0	0.690144682766074	0	1	1
CDH18	0	0.690144682766074	0	1	1
ENSG00000287087	0	0.690144682766074	0	1	1
ENSG00000240281	0	0.690144682766074	0	1	1
ENSG00000249142	0	0.690144682766074	0	1	1
RPL19P11	0	0.690144682766074	0	1	1
ENSG00000276098	0	0.690144682766074	0	1	1
ENSG00000250524	0	0.690144682766074	0	1	1
ENSG00000248185	0	0.690144682766074	0	1	1
TAF11L5	0	0.690144682766074	0	1	1
BIN2P2	0	0.690144682766074	0	1	1
HMGB1P47	0	0.690144682766074	0	1	1
ENSG00000271410	0	0.690144682766074	0	1	1
ENSG00000251033	0	0.690144682766074	0	1	1
ENSG00000286647	0	0.690144682766074	0	1	1
ENSG00000250032	0	0.690144682766074	0	1	1
ENSG00000270495	0	0.690144682766074	0	1	1
ENSG00000276214	0	0.690144682766074	0	1	1
ENSG00000250330	0	0.690144682766074	0	1	1
GOLPH3-DT	0	0.690144682766074	0	1	1
LINC00603	0	0.690144682766074	0	1	1
ENSG00000250319	0	0.690144682766074	0	1	1
LINC01331	0	0.690144682766074	0	1	1
ENSG00000250747	0	0.690144682766074	0	1	1
ENSG00000251294	0	0.690144682766074	0	1	1
ENSG00000285552	0	0.690144682766074	0	1	1
ENSG00000250360	0	0.690144682766074	0	1	1
ENSG00000240627	0	0.690144682766074	0	1	1
ENSG00000249359	0	0.690144682766074	0	1	1
ENSG00000287176	0	0.690144682766074	0	1	1
TRMT112P2	0	0.690144682766074	0	1	1
RPSAP38	0	0.690144682766074	0	1	1
RPS17P11	0	0.690144682766074	0	1	1
ENSG00000243160	0	0.690144682766074	0	1	1
UBL5P1	0	0.690144682766074	0	1	1
ENSG00000280438	0	0.690144682766074	0	1	1
ENSG00000228367	0	0.690144682766074	0	1	1
ENSG00000285000	0	0.690144682766074	0	1	1
ENSG00000250164	0	0.690144682766074	0	1	1
ENSG00000279531	0	0.690144682766074	0	1	1
ENSG00000253333	0	0.690144682766074	0	1	1
ENSG00000287179	0	0.690144682766074	0	1	1
ACOT12	0	0.690144682766074	0	1	1
ENSG00000271752	0	0.690144682766074	0	1	1
ENSG00000287597	0	0.690144682766074	0	1	1
ENSG00000248586	0	0.690144682766074	0	1	1
CAB39P1	0	0.690144682766074	0	1	1
LINC01333	0	0.690144682766074	0	1	1
CDH18-AS1	0	0.690144682766074	0	1	1
SEM1P1	0	0.690144682766074	0	1	1
CAPSL	0	0.690144682766074	0	1	1
ENSG00000280338	0	0.690144682766074	0	1	1
ENSG00000249865	0	0.690144682766074	0	1	1
ENSG00000249114	0	0.690144682766074	0	1	1
ENSG00000250629	0	0.690144682766074	0	1	1
KRT18P56	0	0.690144682766074	0	1	1
CCNB3P1	0	0.690144682766074	0	1	1
ENSG00000248891	0	0.690144682766074	0	1	1
ENSG00000248285	0	0.690144682766074	0	1	1
GZMK	0	0.690144682766074	0	1	1
GUSBP13	0	0.690144682766074	0	1	1
NBPF22P	0	0.690144682766074	0	1	1
ENSG00000287540	0	0.690144682766074	0	1	1
EGFLAM-AS2	0	0.690144682766074	0	1	1
ENSG00000285997	0	0.690144682766074	0	1	1
RPS2P24	0	0.690144682766074	0	1	1
NT5ELP	0	0.690144682766074	0	1	1
ENSG00000251585	0	0.690144682766074	0	1	1
ENSG00000248475	0	0.690144682766074	0	1	1
ENSG00000244630	0	0.690144682766074	0	1	1
NDUFB4P2	0	0.690144682766074	0	1	1
ENSG00000271455	0	0.690144682766074	0	1	1
LINC02110	0	0.690144682766074	0	1	1
RPL5P15	0	0.690144682766074	0	1	1
ENSG00000253940	0	0.690144682766074	0	1	1
RPS27AP9	0	0.690144682766074	0	1	1
RPS2P25	0	0.690144682766074	0	1	1
ENSG00000230829	0	0.690144682766074	0	1	1
RPL17P22	0	0.690144682766074	0	1	1
ENSG00000232578	0	0.690144682766074	0	1	1
ENSG00000249405	0	0.690144682766074	0	1	1
ENSG00000248393	0	0.690144682766074	0	1	1
ENSG00000248779	0	0.690144682766074	0	1	1
LINC02118	0	0.690144682766074	0	1	1
LINC02106	0	0.690144682766074	0	1	1
LINC02056	0	0.690144682766074	0	1	1
ENSG00000240388	0	0.690144682766074	0	1	1
MRPS36	0	0.690144682766074	0	1	1
H3P17	0	0.690144682766074	0	1	1
ENSG00000287447	0	0.690144682766074	0	1	1
ENSG00000250422	0	0.690144682766074	0	1	1
ENSG00000242858	0	0.690144682766074	0	1	1
DCAF13P2	0	0.690144682766074	0	1	1
MFSD4BP1	0	0.690144682766074	0	1	1
GUSBP8	0	0.690144682766074	0	1	1
VCAN-AS1	0	0.690144682766074	0	1	1
SAP18P1	0	0.690144682766074	0	1	1
ENSG00000254310	0	0.690144682766074	0	1	1
ENSG00000212930	0	0.690144682766074	0	1	1
HNRNPKP5	0	0.690144682766074	0	1	1
ANKRD34B	0	0.690144682766074	0	1	1
PSMC1P5	0	0.690144682766074	0	1	1
ACTBL2	0	0.690144682766074	0	1	1
ATG10-IT1	0	0.690144682766074	0	1	1
LINC02144	0	0.690144682766074	0	1	1
SPZ1	0	0.690144682766074	0	1	1
ENSG00000288349	0	0.690144682766074	0	1	1
ENSG00000250145	0	0.690144682766074	0	1	1
ENSG00000248870	0	0.690144682766074	0	1	1
ENSG00000250984	0	0.690144682766074	0	1	1
ENSG00000250081	0	0.690144682766074	0	1	1
ENSG00000250615	0	0.690144682766074	0	1	1
EEF1B2P2	0	0.690144682766074	0	1	1
ENSG00000280009	0	0.690144682766074	0	1	1
ENSG00000251368	0	0.690144682766074	0	1	1
LINC02061	0	0.690144682766074	0	1	1
ENSG00000271904	0	0.690144682766074	0	1	1
LINC02059	0	0.690144682766074	0	1	1
LINC00604	0	0.690144682766074	0	1	1
ENSG00000249276	0	0.690144682766074	0	1	1
ENSG00000279869	0	0.690144682766074	0	1	1
ENSG00000250079	0	0.690144682766074	0	1	1
ENSG00000251376	0	0.690144682766074	0	1	1
C1GALT1P2	0	0.690144682766074	0	1	1
ENSG00000288539	0	0.690144682766074	0	1	1
HMGB3P16	0	0.690144682766074	0	1	1
ENSG00000271035	0	0.690144682766074	0	1	1
ENSG00000250955	0	0.690144682766074	0	1	1
ENSG00000248935	0	0.690144682766074	0	1	1
LINC02105	0	0.690144682766074	0	1	1
DBIP2	0	0.690144682766074	0	1	1
ENSG00000248876	0	0.690144682766074	0	1	1
ENSG00000273957	0	0.690144682766074	0	1	1
CRLF3P2	0	0.690144682766074	0	1	1
ENSG00000250978	0	0.690144682766074	0	1	1
MTCO3P22	0	0.690144682766074	0	1	1
ISCA1P1	0	0.690144682766074	0	1	1
ENSG00000241059	0	0.690144682766074	0	1	1
ENSG00000248195	0	0.690144682766074	0	1	1
ENSG00000249944	0	0.690144682766074	0	1	1
ENSG00000249495	0	0.690144682766074	0	1	1
HMGN1P14	0	0.690144682766074	0	1	1
PPIAP11	0	0.690144682766074	0	1	1
NAIPP3	0	0.690144682766074	0	1	1
ENSG00000250049	0	0.690144682766074	0	1	1
ENSG00000249436	0	0.690144682766074	0	1	1
SLC25A5P9	0	0.690144682766074	0	1	1
ENSG00000250017	0	0.690144682766074	0	1	1
ENSG00000251076	0	0.690144682766074	0	1	1
ENSG00000176183	0	0.690144682766074	0	1	1
ENSG00000288035	0	0.690144682766074	0	1	1
ENSG00000246316	0	0.690144682766074	0	1	1
ENSG00000251419	0	0.690144682766074	0	1	1
ENSG00000286853	0	0.690144682766074	0	1	1
ENSG00000250138	0	0.690144682766074	0	1	1
NAIPP2	0	0.690144682766074	0	1	1
LDHBP3	0	0.690144682766074	0	1	1
HMGN2P4	0	0.690144682766074	0	1	1
HMGB1P35	0	0.690144682766074	0	1	1
LINC02115	0	0.690144682766074	0	1	1
ENSG00000249301	0	0.690144682766074	0	1	1
ENSG00000248363	0	0.690144682766074	0	1	1
H3P24	0	0.690144682766074	0	1	1
LINC02215	0	0.690144682766074	0	1	1
RBMX2P5	0	0.690144682766074	0	1	1
LINC01846	0	0.690144682766074	0	1	1
ENSG00000270830	0	0.690144682766074	0	1	1
ENSG00000285151	0	0.690144682766074	0	1	1
PTP4A1P4	0	0.690144682766074	0	1	1
ENSG00000285809	0	0.690144682766074	0	1	1
ENSG00000248967	0	0.690144682766074	0	1	1
RPL7P23	0	0.690144682766074	0	1	1
LINC01957	0	0.690144682766074	0	1	1
NREP-AS1	0	0.690144682766074	0	1	1
GUSBP15	0	0.690144682766074	0	1	1
MTATP6P2	0	0.690144682766074	0	1	1
ZP3P1	0	0.690144682766074	0	1	1
SERBP1P6	0	0.690144682766074	0	1	1
ENSG00000250099	0	0.690144682766074	0	1	1
LINC01337	0	0.690144682766074	0	1	1
LINC02117	0	0.690144682766074	0	1	1
ENSG00000251477	0	0.690144682766074	0	1	1
ENSG00000251014	0	0.690144682766074	0	1	1
ENSG00000248203	0	0.690144682766074	0	1	1
LINC02060	0	0.690144682766074	0	1	1
HNRNPH1P3	0	0.690144682766074	0	1	1
LINC02113	0	0.690144682766074	0	1	1
ENSG00000249787	0	0.690144682766074	0	1	1
GUSBP7	0	0.690144682766074	0	1	1
ENSG00000249068	0	0.690144682766074	0	1	1
EEF1A1P20	0	0.690144682766074	0	1	1
ENSG00000241809	0	0.690144682766074	0	1	1
ENSG00000250377	0	0.690144682766074	0	1	1
ENSG00000239870	0	0.690144682766074	0	1	1
ENSG00000249418	0	0.690144682766074	0	1	1
ENSG00000273860	0	0.690144682766074	0	1	1
ENSG00000249169	0	0.690144682766074	0	1	1
CTD-2350J17.1	0	0.690144682766074	0	1	1
ENSG00000248296	0	0.690144682766074	0	1	1
ENSG00000248288	0	0.690144682766074	0	1	1
BOLA3P3	0	0.690144682766074	0	1	1
ENSG00000249426	0	0.690144682766074	0	1	1
GUSBP3	0	0.690144682766074	0	1	1
ENSG00000251132	0	0.690144682766074	0	1	1
ENSG00000251409	0	0.690144682766074	0	1	1
ENSG00000248261	0	0.690144682766074	0	1	1
MTND4LP5	0	0.690144682766074	0	1	1
ENSG00000248648	0	0.690144682766074	0	1	1
ENSG00000251421	0	0.690144682766074	0	1	1
ENSG00000249744	0	0.690144682766074	0	1	1
ENSG00000239517	0	0.690144682766074	0	1	1
ENSG00000250383	0	0.690144682766074	0	1	1
PDCD5P2	0	0.690144682766074	0	1	1
FABP5P5	0	0.690144682766074	0	1	1
MRPL49P1	0	0.690144682766074	0	1	1
ENSG00000248236	0	0.690144682766074	0	1	1
ENSG00000250650	0	0.690144682766074	0	1	1
ENSG00000240611	0	0.690144682766074	0	1	1
PGAM1P1	0	0.690144682766074	0	1	1
ENSG00000248753	0	0.690144682766074	0	1	1
NEUROG1	0	0.690144682766074	0	1	1
ENSG00000272123	0	0.690144682766074	0	1	1
ENSG00000249807	0	0.690144682766074	0	1	1
CDH12P3	0	0.690144682766074	0	1	1
CSF2	0	0.690144682766074	0	1	1
ENSG00000215156	0	0.690144682766074	0	1	1
ENSG00000279370	0	0.690144682766074	0	1	1
ENSG00000233943	0	0.690144682766074	0	1	1
ENSG00000250122	0	0.690144682766074	0	1	1
ENSG00000250244	0	0.690144682766074	0	1	1
ENSG00000249135	0	0.690144682766074	0	1	1
HCN1	0	0.690144682766074	0	1	1
MRPS35P2	0	0.690144682766074	0	1	1
LINC02219	0	0.690144682766074	0	1	1
ENSG00000248769	0	0.690144682766074	0	1	1
C5orf64-AS1	0	0.690144682766074	0	1	1
ENSG00000250831	0	0.690144682766074	0	1	1
RAB9BP1	0	0.690144682766074	0	1	1
ENSG00000261269	0	0.690144682766074	0	1	1
ENSG00000250678	0	0.690144682766074	0	1	1
ENSG00000250567	0	0.690144682766074	0	1	1
H3P18	0	0.690144682766074	0	1	1
ENSG00000250860	0	0.690144682766074	0	1	1
MTCYBP22	0	0.690144682766074	0	1	1
ENSG00000279883	0	0.690144682766074	0	1	1
HSPE1P10	0	0.690144682766074	0	1	1
ENSG00000285204	0	0.690144682766074	0	1	1
ENSG00000253776	0	0.690144682766074	0	1	1
CBX3P3	0	0.690144682766074	0	1	1
TMEM251P1	0	0.690144682766074	0	1	1
LINC02216	0	0.690144682766074	0	1	1
ENSG00000287054	0	0.690144682766074	0	1	1
ENSG00000248867	0	0.690144682766074	0	1	1
ENSG00000253801	0	0.690144682766074	0	1	1
KATNBL1P4	0	0.690144682766074	0	1	1
ENSG00000248029	0	0.690144682766074	0	1	1
ENSG00000249562	0	0.690144682766074	0	1	1
ENSG00000184084	0	0.690144682766074	0	1	1
ENSG00000250242	0	0.690144682766074	0	1	1
ASS1P9	0	0.690144682766074	0	1	1
ENSG00000287634	0	0.690144682766074	0	1	1
GUSBP19	0	0.690144682766074	0	1	1
LINC02214	0	0.690144682766074	0	1	1
ENSG00000249433	0	0.690144682766074	0	1	1
MTND3P19	0	0.690144682766074	0	1	1
ENSG00000229738	0	0.690144682766074	0	1	1
GZMAP1	0	0.690144682766074	0	1	1
ENSG00000250441	0	0.690144682766074	0	1	1
ENSG00000248928	0	0.690144682766074	0	1	1
ENSG00000251601	0	0.690144682766074	0	1	1
ENSG00000279737	0	0.690144682766074	0	1	1
ENSG00000248482	0	0.690144682766074	0	1	1
PCBP2P3	0	0.690144682766074	0	1	1
MTCO2P24	0	0.690144682766074	0	1	1
ENSG00000238254	0	0.690144682766074	0	1	1
CSNK1A1P3	0	0.690144682766074	0	1	1
ENSG00000250949	0	0.690144682766074	0	1	1
ENSG00000248443	0	0.690144682766074	0	1	1
LMNB1-DT	0	0.690144682766074	0	1	1
RPL37P25	0	0.690144682766074	0	1	1
CCT7P2	0	0.690144682766074	0	1	1
ENSG00000251158	0	0.690144682766074	0	1	1
SEPTIN7P10	0	0.690144682766074	0	1	1
CDH12P4	0	0.690144682766074	0	1	1
ENSG00000271128	0	0.690144682766074	0	1	1
ENSG00000280369	0	0.690144682766074	0	1	1
ENSG00000249349	0	0.690144682766074	0	1	1
ENSG00000251206	0	0.690144682766074	0	1	1
ENSG00000243304	0	0.690144682766074	0	1	1
ENSG00000286745	0	0.690144682766074	0	1	1
ENSG00000250928	0	0.690144682766074	0	1	1
ENSG00000249023	0	0.690144682766074	0	1	1
ENSG00000264281	0	0.690144682766074	0	1	1
CDH12P1	0	0.690144682766074	0	1	1
IL9	0	0.690144682766074	0	1	1
ENSG00000250194	0	0.690144682766074	0	1	1
ENSG00000250409	0	0.690144682766074	0	1	1
SMIM32	0	0.690144682766074	0	1	1
ENSG00000248652	0	0.690144682766074	0	1	1
ENSG00000234758	0	0.690144682766074	0	1	1
ENSG00000250405	0	0.690144682766074	0	1	1
ENSG00000280449	0	0.690144682766074	0	1	1
ENSG00000249878	0	0.690144682766074	0	1	1
LINC02161	0	0.690144682766074	0	1	1
ENSG00000250348	0	0.690144682766074	0	1	1
MTND6P22	0	0.690144682766074	0	1	1
MTND4LP30	0	0.690144682766074	0	1	1
ENSG00000251616	0	0.690144682766074	0	1	1
TAF11L14	0	0.690144682766074	0	1	1
ENSG00000229855	0	0.690144682766074	0	1	1
IRX1	0	0.690144682766074	0	1	1
ENSG00000249157	0	0.690144682766074	0	1	1
ENSG00000251342	0	0.690144682766074	0	1	1
GUSBP16	0	0.690144682766074	0	1	1
ENSG00000259968	0	0.690144682766074	0	1	1
ENSG00000251367	0	0.690144682766074	0	1	1
LECT2	0	0.690144682766074	0	1	1
ENSG00000249261	0	0.690144682766074	0	1	1
ENSG00000248955	0	0.690144682766074	0	1	1
ENSG00000253744	0	0.690144682766074	0	1	1
ENSG00000249150	0	0.690144682766074	0	1	1
ENSG00000249791	0	0.690144682766074	0	1	1
H3P23	0	0.690144682766074	0	1	1
ENSG00000270779	0	0.690144682766074	0	1	1
ENSG00000259861	0	0.690144682766074	0	1	1
EGFLAM-AS4	0	0.690144682766074	0	1	1
ENSG00000286543	0	0.690144682766074	0	1	1
LINC01455	0	0.690144682766074	0	1	1
ENSG00000287938	0	0.690144682766074	0	1	1
ENSG00000250461	0	0.690144682766074	0	1	1
GUSBP14	0	0.690144682766074	0	1	1
ENSG00000249842	0	0.690144682766074	0	1	1
HMGN1P17	0	0.690144682766074	0	1	1
ENSG00000250167	0	0.690144682766074	0	1	1
ATG10-AS1	0	0.690144682766074	0	1	1
EPIST	0	0.690144682766074	0	1	1
ENSG00000280104	0	0.690144682766074	0	1	1
OCLNP1	0	0.690144682766074	0	1	1
ENSG00000249017	0	0.690144682766074	0	1	1
LINC02224	0	0.690144682766074	0	1	1
TH2LCRR	0	0.690144682766074	0	1	1
ENSG00000283782	0	0.690144682766074	0	1	1
SV2C-AS1	0	0.690144682766074	0	1	1
LAMTOR3P2	0	0.690144682766074	0	1	1
COQ10BP2	0	0.690144682766074	0	1	1
PSD2-AS1	0	0.690144682766074	0	1	1
ENSG00000250555	0	0.690144682766074	0	1	1
LINC01950	0	0.690144682766074	0	1	1
LINC01332	0	0.690144682766074	0	1	1
PRELID3BP8	0	0.690144682766074	0	1	1
ENSG00000214890	0	0.690144682766074	0	1	1
ENSG00000230929	0	0.690144682766074	0	1	1
ENSG00000279686	0	0.690144682766074	0	1	1
TRPC7-AS1	0	0.690144682766074	0	1	1
ENSG00000286454	0	0.690144682766074	0	1	1
ENSG00000184188	0	0.690144682766074	0	1	1
GUSBP9	0	0.690144682766074	0	1	1
ENSG00000249478	0	0.690144682766074	0	1	1
ENSG00000249282	0	0.690144682766074	0	1	1
ENSG00000270513	0	0.690144682766074	0	1	1
SMN2	0	0.690144682766074	0	1	1
ENSG00000279240	0	0.690144682766074	0	1	1
ENSG00000213755	0	0.690144682766074	0	1	1
ENSG00000250806	0	0.690144682766074	0	1	1
ENSG00000285616	0	0.690144682766074	0	1	1
ENSG00000286111	0	0.690144682766074	0	1	1
LINC02058	0	0.690144682766074	0	1	1
ENSG00000280368	0	0.690144682766074	0	1	1
ENSG00000272203	0	0.690144682766074	0	1	1
RBX1P2	0	0.690144682766074	0	1	1
